imageName longitude latitude altitude Omega Phi Kappa
100_0162_0121.JPG 21.18178718 51.73825104 211.97557824 1.23985381 0.22261631 170.78929113
100_0162_0122.JPG 21.18173558 51.73803124 211.96089125 1.21044826 0.20738977 171.00385382
100_0162_0123.JPG 21.18168364 51.73781191 211.98364716 1.14834994 0.18712916 170.66720293
100_0162_0124.JPG 21.18163197 51.73759194 211.92743460 1.14859699 0.18394160 170.26612858
100_0162_0125.JPG 21.18157934 51.73737351 211.94135073 1.14150432 0.17379031 170.14926996
100_0162_0126.JPG 21.18152861 51.73715563 211.96356221 1.05597943 0.18156623 170.37847586
100_0162_0127.JPG 21.18147701 51.73693367 211.99175919 1.03942152 0.16175582 169.60649954
100_0162_0128.JPG 21.18142592 51.73671620 211.93835926 1.02126711 0.17010412 170.13349691
100_0162_0129.JPG 21.18137392 51.73649537 211.95196266 1.02140393 0.17569229 169.67081110
100_0162_0130.JPG 21.18132197 51.73627729 211.95077956 0.99924504 0.20896845 169.80658589
100_0162_0131.JPG 21.18126832 51.73605877 211.90146282 0.95783254 0.22097233 170.01098487
100_0162_0132.JPG 21.18121912 51.73583971 211.92693039 0.94943647 0.21066005 170.16388797
100_0162_0133.JPG 21.18116806 51.73561960 211.98099235 0.98299430 0.23188897 170.40766304
100_0162_0134.JPG 21.18111609 51.73539904 211.98600926 1.01836506 0.28782455 170.16781475
100_0162_0135.JPG 21.18106624 51.73518172 211.90842981 1.03084634 0.30631436 169.89720812
100_0162_0136.JPG 21.18101222 51.73496413 211.92723893 1.04979749 0.29609907 169.48740570
100_0162_0137.JPG 21.18095775 51.73474317 211.93069836 1.07126748 0.33784635 170.66023059
100_0162_0138.JPG 21.18090884 51.73452611 211.96433348 1.07917578 0.39564177 169.73354912
100_0162_0139.JPG 21.18085790 51.73430479 211.97004011 1.13876088 0.43006521 169.72440623
100_0162_0140.JPG 21.18080396 51.73408902 211.91782126 1.12409794 0.46620119 170.64068195
100_0162_0141.JPG 21.18074869 51.73387113 211.92274761 1.08511962 0.48201740 171.02292016
100_0162_0142.JPG 21.18069586 51.73365298 211.92887480 1.03971157 0.47600117 172.14464612
100_0162_0143.JPG 21.18064568 51.73343291 211.89382613 1.06481688 0.46655787 172.27018768
100_0162_0144.JPG 21.18059565 51.73321407 211.86965798 1.03484971 0.49280952 171.68119983
100_0162_0145.JPG 21.18054211 51.73299552 211.87327969 0.95928156 0.48933194 172.04663503
100_0162_0146.JPG 21.18048882 51.73278895 211.92486238 0.88124200 0.51224514 172.58505407
100_0162_0147.JPG 21.18044081 51.73258038 211.91663931 0.87014420 0.50861735 173.05104437
100_0162_0148.JPG 21.18039003 51.73236457 211.91063503 0.82908233 0.52507359 173.07067224
100_0162_0149.JPG 21.18034083 51.73214175 211.92896835 0.84401329 0.52969261 173.56377884
100_0162_0150.JPG 21.18029001 51.73191910 211.89471397 0.90210532 0.50207707 172.94863484
100_0162_0151.JPG 21.18023692 51.73170088 211.92168207 0.89141526 0.47080773 173.09525908
100_0162_0152.JPG 21.18018533 51.73148405 211.92839446 0.91412180 0.46696990 173.20247469
100_0162_0153.JPG 21.18013348 51.73126690 211.92437361 0.88593300 0.45155268 173.27414531
100_0162_0154.JPG 21.18008133 51.73105038 211.89317394 0.88636765 0.46506710 173.11785870
100_0162_0155.JPG 21.18003915 51.73086872 212.01773664 0.90201231 0.46447693 172.96523356
DJI_0163.JPG 21.17975788 51.73100792 212.00891981 44.02584356 2.89853101 4.67715753
DJI_0164.JPG 21.17969848 51.73132528 212.03517645 43.91892448 2.27895952 3.76185424
DJI_0165.JPG 21.17969212 51.73163325 212.24359644 43.86736618 2.14446107 3.48770405
DJI_0166.JPG 21.17974210 51.73201692 212.19185650 43.82053134 1.96190818 3.19273914
DJI_0167.JPG 21.17980493 51.73232420 212.20777390 43.81510818 1.77919776 2.91839977
DJI_0168.JPG 21.17985955 51.73258043 212.14714383 43.86908150 1.99014715 3.10934426
100_0202_0001.JPG 21.18402455 51.75231076 209.17813436 0.35668726 0.91419968 173.62866828
100_0202_0002.JPG 21.18399622 51.75220558 209.03175530 0.25030165 1.04079754 173.61435224
100_0202_0003.JPG 21.18394869 51.75198784 209.06485380 0.17833010 1.10421135 173.56106132
100_0202_0004.JPG 21.18389873 51.75176935 209.02662081 0.10009703 1.15787862 174.10238174
100_0202_0005.JPG 21.18384606 51.75154884 209.00269200 0.00305945 1.20402095 173.18383858
100_0202_0006.JPG 21.18379246 51.75133231 208.94980349 -0.09951018 1.26587349 174.07584860
100_0202_0007.JPG 21.18374113 51.75111422 208.98803292 -0.13948706 1.30058306 174.00030597
100_0202_0008.JPG 21.18369054 51.75089445 208.98126106 -0.21054185 1.28739858 174.16557651
100_0202_0009.JPG 21.18364047 51.75067479 208.99936215 -0.22381758 1.29630664 174.08494099
100_0202_0010.JPG 21.18359033 51.75045926 208.97837963 -0.20740025 1.28160334 174.00538500
100_0202_0011.JPG 21.18353572 51.75023946 209.00811741 -0.21586538 1.28826135 174.32861644
100_0202_0012.JPG 21.18348422 51.75002046 209.01939096 -0.19964425 1.32192092 174.87960214
100_0202_0013.JPG 21.18343204 51.74979979 208.99465551 -0.23654246 1.32006475 174.74215549
100_0202_0014.JPG 21.18338009 51.74958130 208.96937126 -0.20802198 1.30827401 174.89241766
100_0202_0015.JPG 21.18332780 51.74935951 208.97556349 -0.15309843 1.29665960 175.34865438
100_0202_0016.JPG 21.18327727 51.74914156 208.99558546 -0.09369652 1.24574149 175.18430305
100_0202_0017.JPG 21.18322457 51.74892125 208.95369426 -0.03616937 1.19700748 175.00450010
100_0202_0018.JPG 21.18317419 51.74870210 208.99906613 0.03396745 1.14856280 174.26004495
100_0202_0019.JPG 21.18312039 51.74848342 209.08586333 0.16286993 1.11295998 173.94482320
100_0202_0020.JPG 21.18306639 51.74826301 209.01796748 0.23552789 1.05599818 174.59795919
100_0202_0021.JPG 21.18301573 51.74804684 208.92526315 0.23795833 1.03506476 174.52687349
100_0202_0022.JPG 21.18296294 51.74782790 208.98969152 0.27563407 1.01667490 174.01790479
100_0202_0023.JPG 21.18291315 51.74760974 209.04209417 0.27661979 1.01570017 174.54411036
100_0202_0024.JPG 21.18286011 51.74738837 209.04458907 0.25115853 0.96955717 174.34533156
100_0202_0025.JPG 21.18280699 51.74717054 209.02727383 0.26901751 0.92934843 173.77329049
100_0202_0026.JPG 21.18275469 51.74695191 209.01238749 0.26348191 0.89513213 174.03105839
100_0202_0027.JPG 21.18270156 51.74673494 208.96235937 0.29565799 0.88868999 174.18341630
100_0202_0028.JPG 21.18265088 51.74651814 208.90783288 0.33183841 0.90037979 174.97119571
100_0202_0029.JPG 21.18260039 51.74629639 208.96924416 0.37915051 0.90645071 174.80389150
100_0202_0030.JPG 21.18254881 51.74607782 208.99350781 0.38086368 0.91395816 174.45305192
100_0202_0031.JPG 21.18249623 51.74585737 208.99495334 0.40655283 0.89021694 174.41486647
100_0202_0032.JPG 21.18244424 51.74564232 208.93455117 0.39697490 0.88555251 174.59317551
100_0202_0033.JPG 21.18239236 51.74541993 208.96994436 0.39056881 0.87715068 174.77334696
100_0202_0034.JPG 21.18234077 51.74520199 208.94248759 0.42530956 0.86907865 174.61126392
100_0202_0035.JPG 21.18228959 51.74498078 208.96265599 0.44727281 0.83861577 174.71701140
100_0202_0036.JPG 21.18224098 51.74476087 208.99080428 0.46024139 0.84364903 174.33235081
100_0202_0037.JPG 21.18218815 51.74453997 209.04037800 0.49314682 0.82792123 174.17337375
100_0202_0038.JPG 21.18213783 51.74432192 209.04137591 0.55047584 0.80042959 173.76806096
100_0202_0039.JPG 21.18208037 51.74410549 209.00691016 0.56995370 0.77508061 173.48039689
100_0202_0040.JPG 21.18203061 51.74388471 209.01334518 0.63886174 0.75976977 174.33649851
100_0202_0041.JPG 21.18197956 51.74366727 209.02324758 0.66249378 0.73252113 173.49583139
100_0202_0042.JPG 21.18192445 51.74344823 208.98163001 0.63796171 0.70223033 173.75501612
100_0202_0043.JPG 21.18187103 51.74323118 208.96683531 0.63012004 0.71329906 175.06868329
100_0202_0044.JPG 21.18182128 51.74300954 208.97206816 0.68582163 0.69131971 174.37093028
100_0202_0045.JPG 21.18176791 51.74279232 208.91861789 0.73126459 0.64643505 174.01679265
100_0202_0046.JPG 21.18171767 51.74257241 208.95134662 0.73003088 0.61165491 173.93474602
100_0202_0047.JPG 21.18166508 51.74235160 209.05261296 0.74638369 0.62719194 174.69732861
100_0202_0048.JPG 21.18161358 51.74213316 208.94921470 0.75505855 0.61682803 174.32282379
100_0202_0049.JPG 21.18156076 51.74191496 208.93297585 0.76799031 0.60709663 173.99594706
100_0202_0050.JPG 21.18151142 51.74169850 209.02572068 0.76305065 0.60757440 174.29802978
100_0202_0051.JPG 21.18153581 51.74163521 208.87902168 0.00330053 0.76800319 -130.62677016
100_0202_0052.JPG 21.18177412 51.74162157 208.84867692 -0.51391902 0.59261700 -101.60300662
100_0202_0053.JPG 21.18202582 51.74158724 209.16934799 -0.58215820 0.68668942 -99.03791145
100_0202_0054.JPG 21.18205498 51.74169094 208.85431097 -0.61052174 -0.68341370 -14.58111769
100_0202_0055.JPG 21.18210878 51.74191275 208.89451292 -0.64982285 -0.77843125 -10.03771666
100_0202_0056.JPG 21.18216016 51.74212974 208.99672445 -0.63815341 -0.81610370 -9.18381536
100_0202_0057.JPG 21.18221284 51.74235050 209.01174103 -0.67791824 -0.83732698 -9.33238823
100_0202_0058.JPG 21.18226322 51.74256662 208.94238854 -0.66898932 -0.85783702 -9.24058004
100_0202_0059.JPG 21.18231535 51.74278717 208.96885616 -0.67171895 -0.86267368 -9.22015213
100_0202_0060.JPG 21.18236811 51.74300543 208.98009280 -0.65623078 -0.88576641 -9.37974256
100_0202_0061.JPG 21.18242039 51.74322418 208.95198360 -0.66964857 -0.89293661 -9.25829040
100_0202_0062.JPG 21.18247117 51.74344302 208.98234701 -0.70427590 -0.89558315 -8.85125305
100_0202_0063.JPG 21.18252345 51.74366127 209.00165322 -0.75327679 -0.90535097 -8.56696488
100_0202_0064.JPG 21.18257610 51.74388171 208.99263729 -0.78016884 -0.87137442 -8.35547474
100_0202_0065.JPG 21.18262879 51.74410062 208.99715508 -0.81033126 -0.84471921 -7.98790886
100_0202_0066.JPG 21.18268131 51.74431903 209.00357846 -0.85267390 -0.79996092 -7.09778510
100_0202_0067.JPG 21.18273272 51.74453925 208.98099820 -0.86891840 -0.77251230 -6.67683215
100_0202_0068.JPG 21.18278405 51.74475748 208.96164412 -0.88688258 -0.74447872 -5.82717650
100_0202_0069.JPG 21.18283549 51.74497877 208.99121089 -0.91879919 -0.73217255 -4.87557849
100_0202_0070.JPG 21.18288473 51.74519510 208.95595455 -0.89073717 -0.70153946 -4.38182128
100_0202_0071.JPG 21.18293668 51.74541593 208.98330796 -0.89791383 -0.73319154 -3.41939727
100_0202_0072.JPG 21.18298980 51.74563503 209.00410120 -0.89014138 -0.72602822 -2.61488589
100_0202_0073.JPG 21.18304165 51.74585464 208.94129437 -0.88366258 -0.76409868 -2.13803603
100_0202_0074.JPG 21.18309490 51.74607307 208.92672183 -0.91330509 -0.77437237 -0.76551363
100_0202_0075.JPG 21.18314809 51.74629251 208.96858325 -0.86671946 -0.83385938 0.19599712
100_0202_0076.JPG 21.18319873 51.74651042 208.91665685 -0.83158670 -0.85875661 1.08399481
100_0202_0077.JPG 21.18324992 51.74672845 208.97073360 -0.83872812 -0.87656405 1.89659276
100_0202_0078.JPG 21.18330308 51.74694970 208.98821173 -0.85209593 -0.88077823 2.89906782
100_0202_0079.JPG 21.18335287 51.74716669 208.97755484 -0.83357112 -0.86012845 3.75972586
100_0202_0080.JPG 21.18340621 51.74738456 209.04646301 -0.84295219 -0.86724212 4.43970296
100_0202_0081.JPG 21.18345846 51.74760576 209.08519820 -0.88915031 -0.87903241 5.28116789
100_0202_0082.JPG 21.18350979 51.74782402 209.03582610 -0.94932429 -0.83455736 2.48719012
100_0202_0083.JPG 21.18356278 51.74804547 209.05638916 -1.07790574 -0.78053691 -4.80643486
100_0202_0084.JPG 21.18361489 51.74826338 209.00384365 -1.06571367 -0.75707069 -3.65452065
100_0202_0085.JPG 21.18366322 51.74848455 208.94595496 -1.05330084 -0.72652382 -3.19103215
100_0202_0086.JPG 21.18371479 51.74870183 208.93386772 -1.04288140 -0.74120819 -3.10452206
100_0202_0087.JPG 21.18376650 51.74892049 208.97830840 -1.02656760 -0.79310274 -2.68746644
100_0202_0088.JPG 21.18381938 51.74914166 209.00349078 -0.99140010 -0.79507537 -2.59603544
100_0202_0089.JPG 21.18387602 51.74935868 209.08874560 -0.93459570 -0.78872351 -2.19090833
100_0202_0090.JPG 21.18392344 51.74957686 208.97913293 -0.91857337 -0.76853868 -2.37704206
100_0202_0091.JPG 21.18397846 51.74979762 208.96679439 -0.91217092 -0.75396957 -2.29898782
100_0202_0092.JPG 21.18402962 51.75001488 208.96760833 -0.89031988 -0.71092927 -2.20105158
100_0202_0093.JPG 21.18408231 51.75023580 208.97831351 -0.93871314 -0.71641901 -2.15710264
100_0202_0094.JPG 21.18413467 51.75045441 209.04146402 -0.96385840 -0.74819346 -2.42774549
100_0202_0095.JPG 21.18418855 51.75067364 209.04923131 -0.97539281 -0.74538625 -2.25434693
100_0202_0096.JPG 21.18424080 51.75089230 209.03422081 -0.97629523 -0.76648328 -1.67556670
100_0202_0097.JPG 21.18429222 51.75111175 208.96652753 -0.99398745 -0.77931841 -1.87223284
100_0202_0098.JPG 21.18434324 51.75132969 209.01051524 -1.02425421 -0.74646073 -2.02473922
100_0202_0099.JPG 21.18439606 51.75155003 209.07367136 -1.04612569 -0.72856509 -2.54405496
100_0202_0100.JPG 21.18444556 51.75176751 209.02982095 -1.03411831 -0.69645091 -2.21486285
100_0202_0101.JPG 21.18449754 51.75198859 209.02011237 -1.06115680 -0.66272578 -2.49614265
100_0202_0102.JPG 21.18454831 51.75220119 208.97700259 -1.06057948 -0.64779591 -2.23346749
100_0202_0103.JPG 21.18461036 51.75225515 208.90860579 -1.17784579 -0.24186841 -65.02017939
100_0202_0104.JPG 21.18485650 51.75224666 209.01883504 -0.85343503 0.32449039 -94.42344408
100_0202_0105.JPG 21.18509715 51.75220987 209.12311845 -0.66479685 0.86505983 -98.84352243
100_0202_0106.JPG 21.18506563 51.75211251 208.82948001 0.50861475 0.45551828 174.83264291
100_0202_0107.JPG 21.18502452 51.75189792 208.98174901 0.75211785 0.38337953 168.86603019
100_0202_0108.JPG 21.18497871 51.75167790 209.01664816 0.86743132 0.22761984 165.94734817
100_0202_0109.JPG 21.18492473 51.75145868 209.00683708 0.95095062 0.24825751 169.24075692
100_0202_0110.JPG 21.18486935 51.75124148 208.94030769 1.05057737 0.32779578 171.04950926
100_0202_0111.JPG 21.18481702 51.75102246 209.01001737 1.12940108 0.37942661 170.89231237
100_0202_0112.JPG 21.18476606 51.75080562 208.96214965 1.13427518 0.39823913 169.98260338
100_0202_0113.JPG 21.18471435 51.75058657 209.00915808 1.16506098 0.41139611 169.42177264
100_0202_0114.JPG 21.18466155 51.75036896 209.02603703 1.21886312 0.39710095 169.50543705
100_0202_0115.JPG 21.18460912 51.75014987 209.05478544 1.28989325 0.35021074 168.79017743
100_0202_0116.JPG 21.18455869 51.74993097 209.04518800 1.25028347 0.33826595 169.06465951
100_0202_0117.JPG 21.18450617 51.74971022 209.00200721 1.23128762 0.32720096 169.26737813
100_0202_0118.JPG 21.18445388 51.74949210 208.99853690 1.27999946 0.26666645 168.55725192
100_0202_0119.JPG 21.18440227 51.74927307 208.99710333 1.32387653 0.21627536 168.40511610
100_0202_0120.JPG 21.18434993 51.74905424 208.93084311 1.34269894 0.18894359 167.63529632
100_0202_0121.JPG 21.18429866 51.74883701 208.94511662 1.33531886 0.19349547 167.68701205
100_0202_0122.JPG 21.18424719 51.74861731 208.96752059 1.29543983 0.19657125 167.45625395
100_0202_0123.JPG 21.18419778 51.74839709 209.03791541 1.28304842 0.15873947 166.92353929
100_0202_0124.JPG 21.18414191 51.74817779 209.02543740 1.25048317 0.20139372 166.14384820
100_0202_0125.JPG 21.18409228 51.74795455 209.08295940 1.27673217 0.19233798 166.40819313
100_0202_0126.JPG 21.18403813 51.74773617 209.02424572 1.24725457 0.20543557 166.25307240
100_0202_0127.JPG 21.18398594 51.74751693 208.98251642 1.18688667 0.27111334 169.23091238
100_0202_0128.JPG 21.18393343 51.74729845 209.02654264 1.21611249 0.32359605 170.50832097
100_0202_0129.JPG 21.18388027 51.74708639 208.88315843 1.19127071 0.37010008 171.19348097
100_0202_0130.JPG 21.18382885 51.74686681 208.96932013 1.19387804 0.39383037 170.67944679
100_0202_0131.JPG 21.18377803 51.74665001 209.01957393 1.18251689 0.40283517 171.09223731
100_0202_0132.JPG 21.18372641 51.74642958 209.02553560 1.20946753 0.37110396 171.39196057
100_0202_0133.JPG 21.18367588 51.74621188 208.99258060 1.18377198 0.38286384 171.50103800
100_0202_0134.JPG 21.18365221 51.74610434 208.87413007 1.08491797 0.20092862 171.11820275
100_0202_0135.JPG 21.18360805 51.74600059 208.94195507 1.18940304 0.40030847 172.09905769
100_0202_0136.JPG 21.18356473 51.74579772 208.96711462 1.19189356 0.50435858 173.14068320
100_0202_0137.JPG 21.18352141 51.74557496 208.99857900 1.21124893 0.48665771 172.79694398
100_0202_0138.JPG 21.18347067 51.74535491 208.98133841 1.20380439 0.48219810 173.45907470
100_0202_0139.JPG 21.18342023 51.74513749 209.00164861 1.14869026 0.51763849 173.65316487
100_0202_0140.JPG 21.18337000 51.74491874 208.94960157 1.12348441 0.55016676 174.04076923
100_0202_0141.JPG 21.18331938 51.74469948 208.97091874 1.12642727 0.53489755 173.99223714
100_0202_0142.JPG 21.18326731 51.74447989 208.98354614 1.07521401 0.49516379 174.11746311
100_0202_0143.JPG 21.18321547 51.74426105 208.96708047 1.07008734 0.49903815 174.11691964
100_0202_0144.JPG 21.18316333 51.74403984 209.03243868 1.04035435 0.51601558 173.59081019
100_0202_0145.JPG 21.18311150 51.74382060 209.01961659 1.00438535 0.53972514 173.89317911
100_0202_0146.JPG 21.18306032 51.74360324 209.03115008 0.98830676 0.57245466 173.99447837
100_0202_0147.JPG 21.18300777 51.74338625 208.96701794 1.01810256 0.58726518 173.91505964
100_0202_0148.JPG 21.18295624 51.74316612 208.98687180 1.02363268 0.59181497 174.26170600
100_0202_0149.JPG 21.18290346 51.74294674 209.02604472 1.02319349 0.59159258 174.17081228
100_0202_0150.JPG 21.18284784 51.74272587 209.04280325 1.04948477 0.61376020 174.35459189
100_0202_0151.JPG 21.18279532 51.74250906 208.98222569 1.00717854 0.61932303 174.47430606
100_0202_0152.JPG 21.18274462 51.74229018 208.93863693 0.97293387 0.59733394 174.85298078
100_0202_0153.JPG 21.18269396 51.74206883 208.94055092 0.97586862 0.58159736 175.03532739
100_0202_0154.JPG 21.18264199 51.74185028 209.01625531 0.95508112 0.57690249 174.64285978
100_0202_0155.JPG 21.18258952 51.74163112 208.99840672 0.97277042 0.56737938 175.18336497
DJI_0203.JPG 21.18260510 51.74175247 208.97901274 44.99982938 -5.99114949 -4.97710547
DJI_0204.JPG 21.18270352 51.74229594 209.20004999 44.81094969 -5.36702003 -4.54351509
DJI_0205.JPG 21.18275826 51.74261543 209.10831704 44.80328697 -5.03245199 -4.24899585
DJI_0206.JPG 21.18291832 51.74353712 209.03163011 44.88891667 -4.00703252 -3.25753441
DJI_0207.JPG 21.18299794 51.74398982 209.02827519 44.99031731 -3.31518756 -2.50607980
DJI_0208.JPG 21.18306905 51.74439279 209.02492789 45.11380117 -2.42230479 -1.52438420
DJI_0209.JPG 21.18313203 51.74473675 209.11780758 45.14700915 -1.77966445 -0.77515052
DJI_0210.JPG 21.18317913 51.74500746 209.04769158 45.12584295 -1.08202252 0.01301064
DJI_0211.JPG 21.18324761 51.74540278 209.03217779 45.13347503 -0.27190475 0.83324494
100_0212_0001.JPG 21.18645825 51.76293752 209.11041947 0.56638889 0.90610926 -170.25196155
100_0212_0002.JPG 21.18645984 51.76286554 209.08155545 0.49078856 0.99566648 -175.31525262
100_0212_0003.JPG 21.18643465 51.76267622 209.01772160 0.45433867 0.91866226 -177.77833278
100_0212_0004.JPG 21.18641117 51.76246097 208.99858710 0.41410598 0.85814998 179.21528832
100_0212_0005.JPG 21.18637295 51.76224538 209.04579454 0.32851438 0.82139340 177.18275045
100_0212_0006.JPG 21.18632807 51.76203350 209.02066037 0.30273531 0.80948149 175.35817670
100_0212_0007.JPG 21.18628420 51.76181880 209.03854460 0.24111103 0.83032055 174.21454366
100_0212_0008.JPG 21.18623424 51.76160433 209.05253747 0.17893459 0.85902287 172.59227503
100_0212_0009.JPG 21.18618013 51.76139021 209.02376710 0.12891332 0.87894784 172.25793998
100_0212_0010.JPG 21.18613054 51.76117657 209.03749945 0.04887436 0.92485524 172.16767554
100_0212_0011.JPG 21.18608144 51.76096190 209.00499271 0.04764476 0.93082938 170.59033868
100_0212_0012.JPG 21.18603076 51.76074804 209.09046379 0.06551852 0.95651292 169.38153423
100_0212_0013.JPG 21.18597907 51.76053311 209.05697911 0.06711835 0.97828190 169.98423648
100_0212_0014.JPG 21.18592948 51.76032086 209.06047874 0.03669939 0.99994076 169.38518054
100_0212_0015.JPG 21.18587846 51.76010520 209.05298049 0.07084371 1.03100663 168.89142749
100_0212_0016.JPG 21.18582609 51.75989356 209.02515692 0.15237589 1.02609330 168.90381664
100_0212_0017.JPG 21.18577438 51.75967744 209.06278324 0.18921531 1.02082480 168.90525124
100_0212_0018.JPG 21.18572323 51.75946460 209.01640802 0.15827170 1.01356259 168.59940556
100_0212_0019.JPG 21.18567274 51.75924804 209.01475472 0.23434425 0.99336661 167.77465199
100_0212_0020.JPG 21.18562246 51.75903605 208.97428654 0.24463970 0.99445298 167.74957218
100_0212_0021.JPG 21.18557261 51.75882096 209.01444374 0.28360278 0.96687197 168.45221710
100_0212_0022.JPG 21.18552191 51.75860863 209.06476361 0.34018028 0.94223725 168.35060673
100_0212_0023.JPG 21.18547019 51.75839635 209.05338766 0.39394700 0.94628121 168.02052442
100_0212_0024.JPG 21.18541984 51.75818413 209.02224088 0.42411107 0.93801933 167.90266984
100_0212_0025.JPG 21.18536884 51.75797185 209.07054607 0.46265755 0.94798506 168.06089848
100_0212_0026.JPG 21.18531802 51.75775773 209.13555111 0.51178152 0.94342233 168.68093344
100_0212_0027.JPG 21.18526764 51.75754287 209.05918769 0.51071015 0.92881873 168.80319829
100_0212_0028.JPG 21.18521611 51.75732888 209.02504571 0.48872520 0.92814514 168.83051436
100_0212_0029.JPG 21.18516578 51.75711567 209.01086916 0.48960857 0.93927921 169.61139394
100_0212_0030.JPG 21.18511465 51.75690026 209.03000480 0.49113224 0.92199111 169.59469752
100_0212_0031.JPG 21.18506572 51.75668640 209.02004604 0.49458901 0.89890008 169.63509550
100_0212_0032.JPG 21.18501425 51.75647104 209.04986482 0.55393803 0.81794691 169.95005399
100_0212_0033.JPG 21.18496347 51.75625823 209.04258486 0.58918408 0.78968644 170.64985179
100_0212_0034.JPG 21.18491096 51.75604251 209.01137454 0.59881039 0.74190298 170.52273986
100_0212_0035.JPG 21.18486046 51.75582964 208.96674914 0.62351851 0.72315806 171.19529823
100_0212_0036.JPG 21.18481012 51.75561617 208.97334562 0.70469308 0.68555481 170.48696379
100_0212_0037.JPG 21.18475977 51.75540111 209.06491657 0.73067065 0.62904446 170.90211215
100_0212_0038.JPG 21.18471084 51.75518700 209.10533428 0.76505599 0.58658256 171.12937991
100_0212_0039.JPG 21.18465899 51.75497292 209.06283165 0.76204266 0.52206499 171.40103740
100_0212_0040.JPG 21.18460979 51.75475911 209.07793291 0.79255639 0.50073181 171.46150841
100_0212_0041.JPG 21.18455836 51.75454340 209.06729409 0.75626810 0.49006580 171.02987222
100_0212_0042.JPG 21.18450616 51.75433232 209.01798453 0.77334757 0.47446486 171.08629986
100_0212_0043.JPG 21.18445538 51.75411760 209.04504636 0.81567851 0.49226277 171.15640085
100_0212_0044.JPG 21.18440613 51.75390664 209.00203561 0.86137683 0.44153765 171.68095433
100_0212_0045.JPG 21.18435349 51.75369219 209.01416104 0.83199321 0.45001224 171.64318919
100_0212_0046.JPG 21.18430409 51.75347920 208.96515685 0.82326676 0.47628015 171.76886957
100_0212_0047.JPG 21.18425816 51.75326449 208.94985081 0.77883118 0.47903056 171.86041976
100_0212_0048.JPG 21.18420485 51.75304603 209.05327091 0.81352071 0.48448824 171.21199411
100_0212_0049.JPG 21.18415109 51.75283659 209.02335202 0.82194086 0.52319182 171.70923970
100_0212_0050.JPG 21.18409922 51.75262121 209.02247623 0.84872987 0.55002813 172.06071985
100_0212_0051.JPG 21.18404837 51.75240841 209.03116179 0.91069659 0.57106946 171.79083991
100_0212_0052.JPG 21.18403190 51.75230187 209.04013658 0.94316831 0.45080291 175.28464597
100_0212_0053.JPG 21.18421354 51.75229800 208.89291943 -0.22196646 0.45834804 -103.74247271
100_0212_0054.JPG 21.18451404 51.75226576 209.18070402 -0.35893462 0.59407846 -100.01648932
100_0212_0055.JPG 21.18457109 51.75230216 208.99428057 -0.47763935 -0.35214561 -24.19303797
100_0212_0056.JPG 21.18460825 51.75245459 208.90900106 -0.52040483 -0.62819897 -9.81514468
100_0212_0057.JPG 21.18466171 51.75266955 209.01481866 -0.71492190 -0.67774713 -10.43260072
100_0212_0058.JPG 21.18471349 51.75288408 209.09478247 -0.81010120 -0.72006888 -9.24560986
100_0212_0059.JPG 21.18476307 51.75309707 209.07146361 -0.86319376 -0.72544418 -9.10125963
100_0212_0060.JPG 21.18481436 51.75331236 209.05366433 -0.91540104 -0.72292308 -8.40369954
100_0212_0061.JPG 21.18486786 51.75352709 209.10524577 -0.99165950 -0.69241065 -8.42268816
100_0212_0062.JPG 21.18491523 51.75374117 208.98666485 -1.00535386 -0.71018513 -7.47940154
100_0212_0063.JPG 21.18496629 51.75395646 209.01952830 -1.05191477 -0.72315759 -8.08945912
100_0212_0064.JPG 21.18501483 51.75416895 208.94205616 -1.07023886 -0.72108656 -7.39331804
100_0212_0065.JPG 21.18506703 51.75438513 209.01224916 -1.11404033 -0.69334048 -7.02180478
100_0212_0066.JPG 21.18511615 51.75459715 208.99570513 -1.09530816 -0.65516845 -6.74351575
100_0220_0001.JPG 21.18518175 51.75487954 207.77775934 -0.97055021 -0.05381637 -7.92420363
100_0220_0002.JPG 21.18520513 51.75497781 207.58962791 -0.78326671 -0.19478521 -8.93946236
100_0220_0003.JPG 21.18524626 51.75515578 207.57695263 -0.59090916 -0.29749174 -9.87160137
100_0220_0004.JPG 21.18529923 51.75536865 207.64894155 -0.52045984 -0.33602207 -8.71348091
100_0220_0005.JPG 21.18534966 51.75558407 207.62987745 -0.39493042 -0.36402478 -7.04501924
100_0220_0006.JPG 21.18540222 51.75579685 207.64810278 -0.22430570 -0.35677144 -6.88929098
100_0220_0007.JPG 21.18545302 51.75600996 207.61096538 -0.16191251 -0.33085225 -7.15310282
100_0220_0008.JPG 21.18550434 51.75622459 207.65104781 -0.13152182 -0.30364922 -6.61938692
100_0220_0009.JPG 21.18555446 51.75643791 207.62049058 -0.10332885 -0.29814715 -6.93327457
100_0220_0010.JPG 21.18560326 51.75665379 207.57789275 -0.04164586 -0.31376714 -6.91176250
100_0220_0011.JPG 21.18565460 51.75686721 207.58275837 -0.01946367 -0.30447590 -6.34271050
100_0220_0012.JPG 21.18570707 51.75708189 207.59321779 -0.00423540 -0.30295416 -6.70490256
100_0220_0013.JPG 21.18575874 51.75729488 207.67820726 -0.02164168 -0.28499550 -6.98403297
100_0220_0014.JPG 21.18580787 51.75750881 207.66763662 -0.04190485 -0.29981033 -6.44111995
