x,y,z,sx,sy,sz
650369.05,431052.28,113.39,0.0310,0.0259,0.0809
650361.53,431058.45,114.46,0.1388,0.0554,0.1813
650362.55,431055.21,113.16,0.0712,0.0452,0.1615
650507.24,430988.40,115.17,0.1213,0.0460,0.1459
650460.27,431027.23,114.56,0.1244,0.0850,0.2147
650331.00,431076.10,113.96,0.0905,0.0431,0.1275
650350.55,431044.47,113.50,0.0577,0.0343,0.1049
650460.07,431036.41,114.26,0.0579,0.0337,0.0854
650477.40,430969.55,114.57,0.1434,0.0738,0.2466
650341.63,431010.31,113.46,0.0419,0.0428,0.1587
650489.25,430897.20,114.91,0.7679,0.5372,1.1090
650408.76,431060.07,113.85,0.0216,0.0203,0.0424
650331.00,431073.29,113.03,0.0302,0.0197,0.0459
650444.84,430954.24,114.75,0.0691,0.0451,0.2581
650372.41,431060.94,113.33,0.0213,0.0180,0.0384
650307.59,430908.67,133.87,0.2009,0.0840,0.4097
650406.15,431058.29,113.86,0.0302,0.0296,0.0662
650464.59,431038.76,114.42,0.0497,0.0315,0.1089
650429.19,431033.66,113.87,0.0247,0.0258,0.0600
650412.89,431001.82,114.57,0.0387,0.0312,0.1438
650378.11,431091.10,113.23,0.0290,0.0310,0.0669
650320.48,431070.81,112.95,0.0340,0.0218,0.0509
650388.51,431077.29,113.28,0.0187,0.0170,0.0362
650335.19,431061.82,113.07,0.0327,0.0214,0.0565
650387.72,431069.07,113.32,0.0240,0.0234,0.0526
650317.89,431063.00,115.78,0.0623,0.0310,0.0881
650406.54,431081.56,112.83,0.0221,0.0214,0.0491
650360.94,431070.17,111.81,0.2627,0.1272,0.3446
650383.78,431093.47,113.29,0.0267,0.0241,0.0519
650386.53,431033.91,113.21,0.0630,0.0395,0.1154
650358.96,431067.27,113.15,0.0240,0.0208,0.0513
650432.90,431055.17,113.73,0.0533,0.0301,0.0899
650429.47,431052.01,113.93,0.0349,0.0292,0.0725
650357.01,430963.31,125.96,0.3174,0.1067,0.4136
650425.98,431034.20,114.05,0.0252,0.0212,0.0479
650451.37,431035.52,114.50,0.0395,0.0268,0.0856
650466.83,431038.20,114.87,0.1095,0.0405,0.1475
650352.87,431009.72,126.02,0.1284,0.0816,0.2512
650346.60,431007.22,123.31,0.2165,0.1171,0.3885
650447.74,430989.05,114.56,0.3254,0.2781,0.5941
650362.02,431018.80,114.00,0.0854,0.0335,0.1167
650416.99,431018.84,114.17,0.0214,0.0217,0.0530
650396.15,431001.83,113.28,0.0318,0.0328,0.0823
650383.70,431029.91,113.29,0.0238,0.0188,0.0472
650412.92,430993.35,114.89,0.0346,0.0420,0.1146
650402.14,431056.36,113.09,0.0478,0.0524,0.1575
650438.85,430986.68,114.90,0.0487,0.0584,0.1549
650376.37,431039.74,113.56,0.0214,0.0190,0.0442
650386.37,431058.34,113.41,0.0221,0.0204,0.0438
650426.17,431024.14,114.01,0.0322,0.0308,0.0918
650377.80,431071.35,113.47,0.0203,0.0190,0.0395
650456.48,431049.96,114.54,0.0449,0.0397,0.1129
650447.42,430948.98,115.28,0.0615,0.0491,0.1773
650378.73,431056.87,113.39,0.0285,0.0259,0.0607
650344.65,431037.12,113.28,0.1007,0.0309,0.1252
650358.68,430980.99,114.36,0.0912,0.0483,0.1307
650386.92,431062.20,113.34,0.0328,0.0283,0.0727
650468.23,430973.90,114.97,0.0514,0.0350,0.0886
650427.48,430958.36,115.03,0.0359,0.0379,0.0957
650471.28,430930.04,115.77,0.1950,0.0712,0.3733
650434.02,430970.21,114.99,0.0380,0.0378,0.1164
650483.55,430948.39,114.88,0.2379,0.0837,0.3744
650355.23,430948.06,114.60,0.1124,0.0345,0.1558
650487.09,430940.91,115.00,0.0842,0.0344,0.1200
650316.27,430982.81,128.94,0.1068,0.0452,0.2300
650292.56,431032.36,119.00,0.3537,0.2395,0.5387
650312.53,430974.93,129.05,0.3292,0.1574,0.6583
650319.09,430994.15,125.67,0.1125,0.0420,0.2714
650368.91,431052.30,113.22,0.0400,0.0425,0.0983
650414.22,431046.24,114.16,0.0219,0.0176,0.0427
650361.52,430977.56,114.31,0.0319,0.0590,0.1311
650334.12,431048.88,113.15,0.0293,0.0242,0.0716
650376.24,431047.42,113.34,0.0497,0.0409,0.0995
650338.38,431025.69,113.44,0.0448,0.0404,0.1306
650318.61,431056.96,112.91,0.0587,0.0349,0.0939
650333.01,431036.21,112.96,0.0356,0.0274,0.0702
650293.95,431051.17,112.93,0.0683,0.0311,0.0970
650401.60,431048.45,112.91,0.0391,0.0267,0.0737
650351.35,431047.72,113.38,0.0281,0.0282,0.0776
650302.09,431041.31,120.32,0.1143,0.0514,0.1748
650341.25,431038.35,113.23,0.0367,0.0321,0.1121
650343.20,431032.70,113.67,0.0474,0.0440,0.1517
650288.14,431047.86,117.17,0.0855,0.0346,0.1092
650316.71,431041.83,113.10,0.0500,0.0299,0.0985
650424.91,431045.61,113.97,0.0345,0.0246,0.0623
650420.45,431039.40,113.91,0.0320,0.0278,0.0662
650410.48,431053.59,113.78,0.0182,0.0166,0.0315
650430.60,431053.95,113.77,0.0263,0.0222,0.0480
650402.23,430983.21,115.18,0.0414,0.0454,0.1017
650385.07,431049.06,113.38,0.0258,0.0244,0.0545
650405.26,431048.75,113.92,0.0204,0.0190,0.0396
650413.54,431002.92,114.93,0.0574,0.0499,0.1312
650291.03,430966.35,124.31,0.1493,0.0671,0.2081
650276.39,430998.73,112.73,0.3481,0.0661,0.4485
650331.56,430985.61,130.31,0.0462,0.0286,0.1488
650338.35,431025.50,113.80,0.0934,0.0353,0.1565
650449.25,431032.90,114.44,0.0491,0.0301,0.1020
650305.64,431013.58,112.73,0.0661,0.0303,0.1224
650341.33,431015.55,113.37,0.0493,0.0469,0.1447
650281.23,431021.66,112.76,0.0881,0.0343,0.1112
650276.86,431024.77,120.34,0.2088,0.0775,0.2412
650331.93,431053.00,117.35,0.0514,0.0354,0.0880
650365.33,431012.25,114.15,0.0496,0.0489,0.1727
650366.09,431020.05,113.68,0.0291,0.0285,0.0958
650289.45,431016.68,113.09,0.1630,0.0647,0.2345
650349.59,431022.10,113.71,0.0297,0.0296,0.0989
650422.82,431038.69,114.11,0.0232,0.0219,0.0493
650330.93,431021.97,113.15,0.0696,0.0334,0.0996
650441.53,431039.06,114.37,0.0277,0.0217,0.0521
650418.88,430983.98,115.89,0.2035,0.1075,0.3800
650397.59,431020.04,113.77,0.0828,0.0564,0.1595
650385.19,431047.17,113.47,0.0189,0.0176,0.0343
650424.47,431040.44,113.97,0.0240,0.0217,0.0460
650352.31,431035.77,113.48,0.0506,0.0287,0.0997
650433.27,431018.43,113.88,0.0583,0.0332,0.1244
650439.33,431009.03,114.01,0.0600,0.0341,0.1146
650353.24,431041.65,113.67,0.1105,0.0664,0.2277
650370.21,431040.17,113.67,0.0274,0.0279,0.0799
650446.65,431005.09,114.61,0.1146,0.0299,0.2006
650423.04,431037.62,114.14,0.0284,0.0236,0.0570
650343.03,431047.85,113.64,0.0590,0.0343,0.0959
650407.85,431042.17,113.95,0.0197,0.0187,0.0396
650382.88,431042.65,113.40,0.0310,0.0292,0.0686
650385.78,431023.11,113.28,0.0292,0.0303,0.1135
650352.44,430995.79,127.14,0.1826,0.0727,0.2112
650358.64,430982.74,115.16,0.1132,0.0903,0.3064
650427.63,430983.45,114.87,0.1278,0.0534,0.2183
650329.30,430995.52,126.90,0.1831,0.0647,0.3222
650327.58,430939.29,132.31,0.0849,0.0987,0.2705
650335.76,430970.80,131.73,0.2538,0.1984,0.4794
650300.90,430897.29,133.81,0.0899,0.0501,0.1550
650312.01,430958.79,133.13,0.1757,0.0664,0.3508
650477.66,430960.72,115.57,0.3157,0.0878,0.5704
650456.66,430978.59,114.89,0.0749,0.0383,0.2115
650426.69,431025.54,114.07,0.0231,0.0211,0.0482
650311.69,430988.26,129.10,0.2190,0.1238,0.4547
650377.22,431010.81,113.59,0.0329,0.0305,0.0762
650271.69,430964.54,126.32,0.2824,0.0478,0.3069
650467.29,430954.54,114.33,0.1371,0.0598,0.3055
650316.72,430950.38,130.06,0.3291,0.2014,0.7701
650302.49,430985.40,131.37,0.3023,0.1374,0.5033
650346.26,430951.87,131.26,0.0853,0.1437,0.5600
650432.00,430969.39,115.46,0.3156,0.0476,0.3700
650290.46,430966.47,126.73,0.2751,0.0573,0.3888
650277.60,430973.68,125.85,0.5986,0.1113,0.7091
650330.13,430950.29,130.79,0.1251,0.1153,0.4426
650416.03,431008.68,113.79,0.0389,0.1053,0.2482
650354.58,430961.10,114.53,0.2996,0.0577,0.4105
650464.29,430992.61,114.43,0.1544,0.1049,0.3689
650363.82,430994.90,114.23,0.0408,0.0675,0.2110
650403.61,430972.21,175.91,0.0195,0.0145,0.0315
650411.64,431015.62,114.36,0.0204,0.0197,0.0423
650352.29,430967.25,130.44,0.0909,0.0420,0.1241
650309.32,430948.29,130.99,0.1827,0.1039,0.3503
650357.41,430977.29,128.20,0.2879,0.1094,0.4447
650372.72,431028.26,113.65,0.0248,0.0229,0.0506
650399.93,431035.87,113.07,0.0385,0.0358,0.0973
650477.86,430996.18,114.61,0.2723,0.0515,0.2992
650353.80,431009.49,125.27,0.1001,0.0691,0.2291
650331.08,430956.98,131.82,0.1590,0.1143,0.5758
650330.37,431028.94,113.35,0.0826,0.0427,0.1184
650401.53,431019.34,114.56,0.0196,0.0187,0.0379
650436.00,431006.41,114.66,0.1932,0.0970,0.3954
650342.18,430964.39,131.97,0.3057,0.1577,0.5036
650503.98,430977.16,115.66,0.4769,0.0847,0.5825
650360.69,431003.27,126.60,0.2767,0.1922,0.7618
650408.09,430951.73,115.21,0.0342,0.0568,0.1439
650438.82,430991.98,114.47,0.0350,0.0268,0.0804
650449.22,430973.25,114.87,0.0798,0.0375,0.1537
650313.68,430992.39,128.42,0.1176,0.0819,0.2564
650401.34,430986.22,115.03,0.0319,0.0271,0.0679
650318.83,431021.25,113.34,0.1221,0.0508,0.1622
650460.35,430997.98,114.27,0.1065,0.0404,0.1630
650380.25,431013.42,113.61,0.0213,0.0190,0.0416
650325.83,431030.90,112.50,0.1995,0.0939,0.2867
650307.15,431021.23,113.03,0.0879,0.0465,0.1592
650401.98,430995.39,114.83,0.0445,0.0395,0.0956
650312.41,430940.43,132.72,0.0754,0.0568,0.1739
650368.26,430994.63,114.19,0.0221,0.0198,0.0433
650339.22,430971.40,130.71,0.1230,0.1175,0.4450
650382.96,431022.40,113.66,0.0205,0.0191,0.0427
650410.59,431013.01,114.60,0.0446,0.0405,0.0977
650430.73,431009.79,113.75,0.1004,0.0469,0.1681
650486.97,430928.15,115.20,0.1611,0.1057,0.2464
650286.49,431009.90,112.97,0.0868,0.0433,0.1157
650270.07,431006.37,113.20,0.1423,0.0530,0.1654
650331.63,431000.03,130.07,0.0980,0.0490,0.1756
650335.64,430970.69,131.55,0.2307,0.1456,0.4412
650374.59,431022.17,113.59,0.0180,0.0162,0.0294
650423.94,431026.74,113.88,0.0258,0.0223,0.0508
650429.45,430964.08,115.08,0.0546,0.0548,0.4033
650364.56,430992.31,114.22,0.0236,0.0226,0.0820
650414.44,431006.14,114.74,0.0329,0.0333,0.0957
650426.92,430984.00,114.62,0.0306,0.0252,0.0600
650338.18,430988.90,113.82,0.0312,0.0263,0.0855
650367.60,430990.53,114.28,0.0286,0.0249,0.0583
650407.27,431021.76,114.38,0.0348,0.0322,0.0736
650409.30,431026.24,114.22,0.0202,0.0180,0.0358
650400.24,431014.74,114.16,0.0527,0.0410,0.1276
650384.23,431011.40,113.21,0.0226,0.0207,0.0534
650287.30,430944.95,132.86,0.2445,0.1152,0.3339
650342.90,430937.51,132.84,0.1164,0.2074,0.7774
650345.99,430979.24,131.49,0.0916,0.0689,0.2365
650379.38,431003.11,113.81,0.0257,0.0251,0.0573
650459.00,430959.03,115.21,0.0886,0.0419,0.1670
650418.73,430927.41,115.34,0.0526,0.0923,0.2137
650348.98,430947.32,130.69,0.1380,0.0708,0.2178
650459.29,430971.81,114.90,0.0911,0.0354,0.1602
650412.17,430996.30,114.80,0.0211,0.0187,0.0375
650442.19,430946.56,115.04,0.0958,0.0621,0.2276
650373.80,431020.91,113.73,0.0243,0.0225,0.0469
650444.83,430971.06,115.14,0.1056,0.0514,0.2428
650381.97,431009.54,111.71,0.2667,0.1762,0.5409
650355.41,430972.03,130.85,0.0902,0.0289,0.1248
650413.17,430987.43,115.00,0.0267,0.0258,0.0715
650356.18,430977.70,113.98,0.1346,0.0380,0.1831
650459.13,431001.13,114.62,0.0607,0.0455,0.1532
650413.31,430994.56,114.61,0.0210,0.0213,0.0462
650460.76,430978.82,114.96,0.0704,0.0377,0.1175
650391.33,430960.36,114.00,0.0519,0.0520,0.1701
650366.70,430985.44,114.29,0.0293,0.0281,0.0723
650416.05,430969.86,114.71,0.0932,0.0990,0.2724
650374.57,431005.96,113.98,0.0311,0.0290,0.0679
650379.02,430999.76,114.01,0.0274,0.0267,0.0602
650287.24,430944.18,130.57,0.2554,0.1087,0.3572
650318.94,430897.84,135.04,0.2468,0.2252,0.6841
650308.44,430895.80,134.63,0.2266,0.1533,0.4705
650326.07,430926.42,134.49,0.0882,0.0587,0.3125
650425.40,430924.05,115.85,0.1972,0.0331,0.2332
650417.83,430958.96,114.94,0.1013,0.0671,0.3388
650325.47,430910.23,132.70,0.1700,0.1242,0.6036
650285.89,430943.69,132.18,0.3629,0.1618,0.4895
650360.96,430987.42,114.19,0.1029,0.0705,0.2710
650333.05,430910.16,132.04,0.0696,0.0651,0.3352
650276.21,430940.43,131.97,0.1457,0.0523,0.1679
650368.36,430970.93,114.54,0.0202,0.0180,0.0398
650344.44,430902.05,132.26,0.0598,0.1043,0.4006
650315.92,430947.40,131.38,0.1378,0.1402,0.3640
650408.66,430992.75,114.89,0.0209,0.0187,0.0355
650370.83,430977.29,114.37,0.0966,0.0605,0.1999
650396.83,430988.12,113.97,0.0570,0.0536,0.1441
650377.02,430987.38,114.32,0.0309,0.0288,0.0643
650403.22,430995.91,114.72,0.0277,0.0274,0.0692
650378.24,430986.29,114.22,0.0208,0.0188,0.0364
650394.17,430983.30,113.19,0.0275,0.0261,0.0737
650365.22,430983.70,114.38,0.0258,0.0247,0.0688
650395.55,430994.69,113.21,0.0256,0.0248,0.0593
650363.65,430981.55,114.30,0.0385,0.0370,0.1129
650366.21,430993.12,114.22,0.0223,0.0210,0.0479
650335.78,430993.07,126.20,0.0949,0.0698,0.2087
650406.93,430978.06,115.17,0.0191,0.0176,0.0365
650357.15,430942.53,114.93,0.0273,0.0272,0.0805
650368.57,430950.95,114.51,0.0253,0.0250,0.0641
650411.48,430993.47,114.90,0.0225,0.0195,0.0410
650345.92,430936.32,130.26,0.0960,0.0989,0.4129
650297.03,430944.83,132.96,0.0792,0.0377,0.1195
650465.15,430970.65,115.07,0.1005,0.0414,0.1831
650388.02,430932.27,113.29,0.0703,0.0419,0.1469
650359.19,430950.73,114.88,0.0249,0.0249,0.0731
650405.94,430962.88,115.25,0.0243,0.0216,0.0470
650412.38,430979.30,114.93,0.0641,0.0600,0.1642
650376.30,430976.34,114.38,0.0216,0.0209,0.0491
650397.77,430974.19,115.47,0.0376,0.0302,0.0762
650366.27,430970.19,114.44,0.0216,0.0192,0.0408
650431.82,430981.61,115.11,0.0386,0.0324,0.1055
650448.84,430991.40,114.57,0.0955,0.0398,0.1471
650393.95,430981.70,113.09,0.0322,0.0346,0.0986
650331.67,430998.17,128.36,0.1836,0.0957,0.2635
650281.15,430944.58,132.25,0.2677,0.0512,0.3201
650281.05,430925.43,134.64,0.1931,0.0658,0.2233
650323.88,430919.52,133.73,0.1302,0.1374,0.3938
650310.81,430919.77,134.00,0.0852,0.0543,0.1752
650443.32,430992.15,113.96,0.0438,0.0431,0.1125
650319.55,430963.14,128.72,0.2964,0.2458,0.8368
650348.93,430946.10,129.56,0.0908,0.0311,0.1462
650411.79,430954.04,115.12,0.0550,0.0562,0.2319
650423.94,430974.85,114.66,0.2088,0.2841,0.7164
650447.90,430958.67,114.56,0.4271,0.2310,0.8775
650356.78,430980.55,128.77,0.0656,0.0484,0.1301
650412.77,430957.94,115.05,0.1211,0.0562,0.2744
650407.60,430926.87,115.77,0.0772,0.1017,0.3626
650466.34,430928.41,116.49,0.1919,0.0926,0.2983
650337.75,430959.12,130.52,0.1484,0.0809,0.2241
650318.76,430979.79,127.68,0.3888,0.1366,0.4808
650337.24,430967.77,131.06,0.1281,0.0375,0.2040
650460.97,430930.73,115.44,0.3062,0.1337,0.3960
650347.64,430952.38,129.50,0.4626,0.1801,0.9356
650320.05,430945.80,132.42,0.3252,0.1077,0.3832
650351.53,430942.05,131.47,0.2029,0.1244,0.4422
650421.87,430923.76,115.06,0.1321,0.0783,0.2331
650440.54,430973.36,114.49,0.1849,0.0534,0.3308
650325.34,430965.83,129.67,0.2960,0.0636,0.3926
650333.96,430955.70,130.13,0.2962,0.0732,0.4515
650281.53,430926.36,134.47,0.1913,0.0658,0.2228
650302.56,430927.31,131.86,0.1805,0.0852,0.3140
650376.96,430950.75,113.34,0.0411,0.0398,0.1051
650277.21,430976.37,124.98,0.4603,0.2376,0.5709
650342.50,430964.05,131.69,0.1066,0.1982,0.6834
650390.21,430947.62,113.08,0.0342,0.0274,0.0658
650301.09,430926.59,133.80,0.4638,0.2015,0.7716
650330.61,430945.91,131.01,0.0876,0.0838,0.2207
650298.37,430939.76,132.69,0.1116,0.0529,0.1674
650405.80,430893.44,115.77,0.1144,0.0802,0.2198
650393.33,430951.04,114.54,0.0265,0.0255,0.0627
650364.56,430941.50,114.55,0.0242,0.0233,0.0669
650361.58,430964.04,114.70,0.0334,0.0399,0.1160
650293.21,430949.86,131.45,0.2533,0.0910,0.3571
650392.44,430925.49,115.58,0.0440,0.0385,0.1019
650394.05,430961.97,114.24,0.0589,0.0507,0.1434
650338.21,430932.68,132.38,0.0355,0.0315,0.1020
650332.65,430927.79,132.53,0.0431,0.0278,0.0860
650446.77,430922.14,115.47,0.0440,0.0306,0.0810
650402.15,430927.82,115.57,0.0233,0.0227,0.0538
650339.97,430974.68,131.15,0.0614,0.0467,0.1292
650375.51,430962.44,114.05,0.0226,0.0209,0.0480
650363.89,430963.87,114.42,0.0457,0.0393,0.0962
650464.51,430930.69,115.47,0.0860,0.0311,0.1196
650395.17,430971.57,114.28,0.0259,0.0246,0.0553
650394.17,430966.56,114.08,0.0280,0.0268,0.0661
650332.64,430969.90,131.57,0.1037,0.1264,0.2352
650313.56,430908.94,132.54,0.2051,0.1090,0.3408
650417.98,430958.98,114.70,0.0931,0.0498,0.1841
650340.59,430936.56,132.22,0.0696,0.0340,0.1203
650331.95,430914.33,134.42,0.0585,0.0270,0.0841
650424.47,430939.70,115.51,0.1659,0.0852,0.3562
650429.48,430902.57,115.65,0.1040,0.0676,0.2022
650418.54,430927.52,115.93,0.0668,0.0351,0.1566
650471.91,430934.31,115.35,0.0615,0.0308,0.0823
650368.66,430958.81,114.40,0.0207,0.0189,0.0395
650444.03,430951.84,115.50,0.1098,0.0724,0.2446
650424.84,430895.51,115.68,0.0497,0.0641,0.1599
650423.59,430963.34,114.69,0.0816,0.1158,0.2952
650456.50,430950.15,115.17,0.4926,0.1161,0.6554
650335.65,430960.12,131.46,0.2455,0.1210,0.3992
650456.66,430896.89,115.85,0.2707,0.1594,0.3567
650454.96,430917.22,115.91,0.5243,0.1838,0.7085
650321.03,430915.76,133.23,0.4515,0.1903,0.5586
650328.18,430925.79,135.61,0.3059,0.0902,0.4135
650325.77,430869.08,133.95,0.0752,0.0805,0.1596
650325.99,430955.96,131.78,0.3124,0.1078,0.4125
650420.23,430951.19,114.73,0.0854,0.0428,0.2120
650332.17,430910.84,133.39,0.1368,0.0782,0.2028
650351.47,430964.02,130.62,0.2001,0.1228,0.4257
650349.92,430942.57,133.83,0.0949,0.0357,0.2051
650320.44,430939.28,131.06,0.6234,0.1160,0.7865
650338.04,430921.41,133.90,0.0774,0.0718,0.1846
650393.16,430936.29,115.50,0.0201,0.0186,0.0383
650372.55,430940.86,114.44,0.0251,0.0232,0.0536
650399.78,430944.07,115.18,0.0248,0.0232,0.0511
650389.63,430945.86,113.27,0.0267,0.0258,0.0656
650342.81,430937.50,132.74,0.1489,0.0842,0.2535
650388.85,430945.20,113.35,0.0242,0.0225,0.0547
650444.75,430941.07,115.27,0.2123,0.1829,0.4555
650447.11,430902.83,115.24,0.1378,0.0524,0.2849
650421.70,430918.43,115.86,0.1314,0.1022,0.4288
650451.39,430918.51,116.09,0.2271,0.1334,0.3092
650329.04,430901.63,134.38,0.2887,0.0938,0.4221
650350.52,430931.77,131.68,0.0835,0.0490,0.2011
650334.24,430897.20,133.83,0.1741,0.0746,0.2825
650470.04,430936.62,114.89,0.1586,0.0636,0.2981
650446.91,430908.93,115.82,0.0821,0.0495,0.2636
650409.21,430952.41,115.47,0.0518,0.1099,0.3101
650477.32,430947.58,115.55,0.2871,0.1445,0.4745
650346.31,430898.69,115.97,0.2812,0.0890,0.3658
650494.16,430944.41,114.75,0.1811,0.0658,0.2331
650348.42,430924.35,116.79,0.4958,0.0903,0.6576
650352.33,430934.28,128.38,0.5128,0.1422,0.6327
650428.68,430948.97,115.32,0.0312,0.0350,0.1113
650409.87,430877.07,115.75,0.0389,0.0390,0.0935
650392.25,430958.42,113.38,0.0303,0.0310,0.0815
650362.61,430959.69,114.32,0.0389,0.0318,0.0752
650328.12,430919.14,134.78,0.0555,0.0337,0.1194
650377.14,430967.65,113.41,0.0388,0.0283,0.0644
650440.63,430933.88,115.63,0.0445,0.0430,0.1072
650354.71,430960.65,126.59,0.2280,0.1144,0.2871
650338.51,430916.89,133.97,0.0921,0.0716,0.2731
650402.36,430963.43,115.45,0.0205,0.0185,0.0348
650406.87,430963.18,115.43,0.0218,0.0196,0.0386
650405.65,430947.44,115.42,0.0296,0.0269,0.0584
650360.88,430952.98,114.47,0.0287,0.0264,0.0648
650407.45,430947.20,115.36,0.0227,0.0223,0.0611
650364.58,430941.49,114.51,0.0348,0.0216,0.0634
650444.40,430949.55,115.52,0.0790,0.0680,0.1680
650415.00,430939.03,115.02,0.0451,0.0581,0.1824
650420.03,430929.96,115.53,0.0324,0.0330,0.1473
650374.17,430953.50,114.21,0.0266,0.0257,0.0551
650415.15,430906.66,115.41,0.0479,0.0431,0.1049
650395.48,430952.92,115.53,0.0242,0.0226,0.0491
650433.54,430892.47,115.67,0.1286,0.1111,0.2645
650393.01,430931.61,115.47,0.0338,0.0318,0.0776
650350.84,430914.52,114.05,0.0650,0.0474,0.2159
650426.70,430932.61,115.44,0.0520,0.0386,0.1206
650460.71,430878.79,115.71,0.0796,0.0597,0.1357
650414.55,430881.56,115.31,0.0518,0.0612,0.1631
650446.75,430897.09,115.80,0.1053,0.0474,0.1848
650368.25,430957.86,114.54,0.0224,0.0211,0.0439
650340.06,430863.19,129.49,0.0315,0.0461,0.1248
650333.72,430912.45,133.10,0.0355,0.0487,0.1863
650333.05,430887.73,135.82,0.0494,0.0491,0.2519
650321.80,430918.55,132.20,0.0827,0.0874,0.2845
650309.92,430911.08,134.46,0.0659,0.0379,0.1477
650360.34,430935.63,114.52,0.0396,0.0397,0.0973
650401.74,430931.40,115.56,0.0303,0.0280,0.0643
650425.60,430910.75,115.80,0.0300,0.0241,0.0707
650403.96,430921.91,115.53,0.0267,0.0251,0.0769
650369.05,430927.48,114.57,0.0705,0.0604,0.1590
650419.39,430926.20,115.37,0.0286,0.0680,0.2068
650460.98,430880.87,115.69,0.0605,0.0318,0.0850
650474.58,430917.34,114.52,0.1904,0.0795,0.3166
650348.72,430926.93,116.02,0.3820,0.1711,0.5308
650457.90,430853.04,115.28,0.1537,0.1596,0.3504
650349.55,430887.69,115.34,0.2270,0.0481,0.3226
650285.92,430923.54,133.84,0.5279,0.2819,0.7329
650430.47,430901.72,115.69,0.0422,0.0312,0.0984
650426.90,430924.66,115.68,0.0574,0.0660,0.1663
650461.10,430928.93,115.52,0.1065,0.0813,0.2237
650352.69,430943.84,114.57,0.0583,0.0385,0.0782
650314.76,430916.16,134.06,0.3002,0.2323,0.8035
650387.88,430935.02,113.35,0.0476,0.0455,0.1400
650402.42,430898.66,115.71,0.0284,0.0298,0.0663
650445.86,430921.72,115.37,0.0508,0.0371,0.1101
650400.80,430868.95,116.09,0.0494,0.0833,0.2259
650453.65,430907.95,115.27,0.0613,0.0371,0.1383
650413.33,430918.37,115.28,0.0414,0.0395,0.1033
650436.41,430917.04,115.42,0.0316,0.0247,0.0671
650450.51,430888.52,115.51,0.0617,0.0463,0.1189
650307.89,430873.00,134.70,0.2257,0.1800,0.4903
650459.13,430865.56,116.01,0.1459,0.0463,0.3011
650461.27,430902.41,115.40,0.1388,0.0914,0.2767
650493.53,430894.51,115.47,0.0894,0.0335,0.1076
650348.65,430915.63,115.46,0.1101,0.0514,0.1495
650348.01,430889.86,129.46,0.1449,0.0495,0.1796
650315.08,430902.92,134.16,0.1068,0.0496,0.2846
650342.06,430855.27,115.66,0.3499,0.0985,0.4650
650473.29,430854.94,115.60,0.2969,0.1047,0.4772
650402.01,430895.78,116.21,0.0419,0.0587,0.2242
650347.45,430891.55,131.84,0.1949,0.0640,0.2325
